,Unnamed: 0,ID,Political,text,ans
221,221,300022,Yes,DUPĂ CE VEZI CĂ HALEP A BĂTUT-O PE SHARAPOVA,"Textul meme-ului sugerează că există un interes pentru un anumit eveniment sportiv, care poate fi considerat politic. Deși subiectul în sine nu este în mod inerent politic, contextul în care este prezentat poate fi politic. De exemplu, dacă meme-ul a fost postat în timpul unei competiții sportive politice sau cu un comentariu politic, acesta ar fi considerat politic. În acest caz, meme-ul este despre un eveniment sportiv și nu este politic. Prin urmare, răspunsul este „NU”."
222,222,300023,Yes,DE 1 IUNIE  SĂ NU UITĂM DE CEI MICI,"Textul meme-ului se referă la Ziua Copiilor, care este un eveniment politic. Ziua Copiilor este o zi în care se recunoaște importanța copiilor și se promovează bunăstarea acestora. Prin urmare, acest meme este politic. Răspunsul meu este „DA”."
223,223,300024,Yes,ROBU aflând ca DNA îl trimite în judecată #memepolitice,"Textul meme-ului este despre un robot care află că o companie de biotehnologie îl trimite în judecată. Acest lucru ar putea fi considerat politic deoarece implică un conflict între o companie și un robot, care ar putea fi văzut ca un simbol al schimbărilor tehnologice și al potențialelor consecințe juridice. În plus, compania este numită „DNA”, care este un acronim pentru „Deoxyribonucleic acid”, un termen asociat cu biotehnologia. În general, meme-ul pare să exploreze teme legate de tehnologie și drept, care sunt adesea discutate în contextul politic. Deci, răspunsul este: DA."
224,224,300025,No,"LIDL 
RONALDO 
7",NU
225,225,300026,No,Adoptă un șobolan! O campanie PNL USRPLUS pentru București USRPLUS,"Acest meme este politic, deoarece menționează în mod specific o campanie PNL USRPLUS pentru București, care se referă la două partide politice din România."
226,226,300027,Yes,CE SIMPLU AR FI DACA N-AR FI GREU,"Acest meme este despre un aspect al vieții care ar putea fi ușor sau dificil, în funcție de situație. Nu are nici o conotație politică, deoarece nu implică nicio afiliere politică sau ideologie. Răspunsul meu este „NU”."
227,227,300028,No,Eu de 25 ani care încă nu am învățat cum e corect să te comporți când cineva plânge,"Textul meme-ului pare să fie un comentariu despre comportamentul unei persoane în vârstă care nu este familiarizată cu modul adecvat de a răspunde la cineva care plânge. Deși se poate discuta despre comportamentul uman și despre dezvoltarea personală, acesta nu este direct legat de politica sau de evenimentele actuale. Prin urmare, răspunsul meu este „NU”."
228,228,300029,No,"Revoluție, mineriadă, Roșia Montana, Colectiv, OUG 13 Burgeri moca și bilete gratuite de tren","Textul menționează evenimente politice importante din România, cum ar fi revoluția, mineritul, Roșia Montana, Colectiv și OUG 13. Acestea sunt toate evenimente care au avut un impact politic semnificativ asupra țării. În plus, menționează „Burgeri moca”, care este o referință la un eveniment politic recent, în care președintele României a fost fotografiat cu un burger. În cele din urmă, menționarea „biletelor gratuite de tren” este, de asemenea, o referință la un eveniment politic, în care un deputat a propus o lege care ar fi oferit biletelor gratuite de tren. Prin urmare, textul este politic."
229,229,300030,No,Minutul 70...coafura rezista!,NU
230,230,300031,No,"""hai coae ca nu patesti nimic...""","Acest text de meme pare să sugereze că cineva nu este responsabil pentru consecințele acțiunilor sale. Acest lucru ar putea fi văzut ca o afirmație politică, deoarece ar putea fi legată de ideea de a nu fi răspunzător pentru acțiunile cuiva sau de a nu avea consecințe pentru acțiunile cuiva. Cu toate acestea, este important să se ia în considerare contextul în care este prezentat textul meme-ului pentru a determina dacă este într-adevăr politic sau nu."
231,231,300032,Yes,AI DE PLM,"Textul meme-ului pare să fie o referință la o glumă care a fost în jurul valorii de 2010. Nu este clar dacă aceasta are vreo conotație politică. Fără context sau referință la un meme sau o imagine, este dificil să se determine dacă acesta este politic sau nu. Răspunsul meu final este „NU”."
232,232,300033,Yes,CUM SUNT UNI Pe Internet .... in realitate,"Acest meme este despre cum oamenii sunt diferiți online și offline. Este o comparație între comportamentul online al unei persoane și comportamentul offline al aceleiași persoane. Nu este neapărat politic, deoarece nu discută probleme politice, nu critică anumite politici sau persoane și nu încurajează nicio anumită opinie politică. Prin urmare, răspunsul este „NU”."
233,233,300034,No,"Am nimerit la nebuni!
Vaiii, ce-mi place!",Textul meme-ului pare să fie o glumă despre a fi rău la alegere. Nu se referă în mod specific la politică sau la subiecte politice. Deci răspunsul meu este „NU”.
234,234,300035,No,AM RAS,"Acest text de meme pare să fie o glumă despre oameni care nu au înțeles o glumă și care încearcă să o explice. Deși ar putea fi un pic de umor, nu se referă la politică și nu are nici un sentiment politic. Deci răspunsul meu este „NU”."
235,235,300036,No,CAND ESTI PORTAR SI AI NECI CONTRA ROMANIEI,Textul meme-ului este o glumă despre un jucător de fotbal care este portar și a avut o echipă cu un număr de jucători. Nu este politic deoarece nu discută nicio problemă politică sau nu critică nicio persoană sau organizație politică. Răspunsul este „NU”.
236,236,300037,No,Când nu știi ce să alegi...,"Acest meme pare să fie despre dileme, care ar putea fi legate de politică, deoarece politica implică adesea luarea de decizii și luarea de decizii. Cu toate acestea, nu există niciun context specific politic în text. Prin urmare, răspunsul este: NU"
237,237,300038,No,Tata uitându-se la nota mea de 2 la exercițiile de matematică pe care el singur le-a rezolvat,"Textul meme-ului se referă la o situație în care un tată își vede copilul obținând un scor scăzut la un test de matematică pe care tatăl l-a rezolvat singur. Această situație nu implică nicio problemă politică sau politică. Deci, răspunsul meu este „NU”."
238,238,300039,No,Gaura din buget Florin Cîțu Parlamentul Eliminarea gratuității la tren pentru studenți,"Textul meme-ului este despre o gaură din bugetul Florin Cîțu, care este ministru al finanțelor, și eliminarea gratuității la tren pentru studenți. Acest subiect este politic deoarece implică deciziile politice și bugetul. Răspunsul meu este „DA”, deoarece această declarație se referă la politică."
239,239,300040,No,Adoptă o căpușă! O campanie PNL USRPLUS pentru București USRPLUS,"Acest meme este politic. Acesta face referire la campania electorală din București, în care PNL și USR PLUS au făcut un parteneriat pentru a candida împreună. Textul menționează „adoptă o căpușă”, care este o glumă pe seama parteneriatului lor."
240,240,300041,No,EȘTI DIN ROMÂNIA DACĂ  MAI ÎNTÂI SE ASFALTEAZĂ STRĂZILE ȘI DUPĂ ACEEA SE BAGĂ ȚEVILE,"Textul meme-ului este o glumă despre un posibil scenariu în care România ar putea deveni o țară prosperă. Acesta este un subiect politic, deoarece se referă la dezvoltarea economică a unei țări și la posibilele sale consecințe. Răspunsul meu este „DA”."
241,241,300042,Yes,"PROTESTELE DIN FRANTA
PROTESTELE DIN ROMANIA","Textul meme-ului vorbește despre protestele din Franța și România. Acest subiect se referă la protestele politice și la problemele sociale, care sunt de obicei considerate politice. Prin urmare, acest meme ar fi clasificat ca fiind politic. Răspunsul meu este „DA”."
242,242,300043,Yes,După atâția ani de matematica am găsit radacina pătrată,"Acest meme este non-politic. Textul se referă la o experiență personală a cuiva de a studia matematica și de a înțelege conceptul de radacini pătrate. Nu implică niciun subiect politic, nicio opinie politică sau nicio problemă politică."
243,243,300044,Yes,ASTA PUTEA FI ROMANIA  DAR TU VOTEZI CU PSD,NU
244,244,300045,Yes,Se înființează de urgență Uniunea Salvați USR! Little Yoda to the rescue! #memepolitice,"Acest meme este politic deoarece face o glumă despre politică, în special despre un partid politic. Imaginea este o referință la Star Wars, iar textul menționează „Uniunea Salvați USR”, care este o aluzie la un partid politic din România."
245,245,300046,Yes,nimeni: nimic ludovic orban: sa impozitam IT-istii,NU
246,246,300047,Yes,Rasismul explcat idioților,Acest meme este politic deoarece discută rasismul și folosește un limbaj puternic pentru a transmite mesajul.
247,247,300048,Yes,LISTA CU ALIMENTELE SANATOASE  PE CARE LE-AI MANCAT RECENT,Textul pare să fie despre o listă de alimente sănătoase pe care persoana nu le-a mâncat recent. Acest subiect nu este politic. Răspuns: NU
248,248,300049,Yes,Când ești nervoasă și îți spune iubitul să te calmezi,"Acest meme este politic deoarece pare să fie o glumă despre un partener care încearcă să calmeze nervozitatea partenerului lor. Glumele despre relații pot fi văzute ca politice, deoarece se referă la comportamentul și interacțiunile sociale."
249,249,300050,Yes,"DE 1 IUNIE 
SĂ NU UITĂM DE CEI MICI","NU

Textul meme-ului este despre a nu uita de copii, ceea ce este o temă non-politică."
250,250,300051,Yes,"Maestre, da-mi un sfat bun pentru zilele noastre 
Oriunde te-ai duce, 
nu uita incarcatorul",Textul meme-ului este o glumă cu un mesaj despre încărcarea telefonului. Nu este politic deoarece nu discută despre niciun subiect politic. Răspunsul meu este „NU”.
251,251,300052,Yes,NU-I MOMENTU' ACUUUUUUM,NU
252,252,300053,Yes,"Big Mac 
Sarma",NU
253,253,300054,No,S-A INVENTAT MAȘINA INVIZIBILĂ?,"Textul meme-ului este o întrebare despre existența unei mașini invizibile, care este o idee fictivă și nu are nicio relevanță politică. Prin urmare, răspunsul meu este „NU”."
254,254,300055,Yes,ROM\NII PNL BANII PUBLICI,Textul meme-ului pare să fie o glumă despre banii publici și despre faptul că o parte a PNL (Partidul Național Liberal) a fost acuzată de furt de bani publici. Acesta ar putea fi considerat politic din cauza implicării partidului politic și a problemei financiare. Răspunsul meu este „DA”.
255,255,300056,Yes,"Câinele meu, când vede un chinez pe stradă - Ori îmi dă viruși, ori mă mănâncă","Textul meme-ului este o glumă bazată pe stereotipuri rasiale, care este adesea folosit pentru a face glume politice sau rasiale. Deși acest meme nu este direct politic, este un exemplu de stereotip rasial, care poate fi considerat politic. Răspunsul meu este „NU”."
256,256,300057,Yes,"Mihai Viteazul, pe punctul de a-l infrunta pe Sinan Pasa, cca. 1595","Textul meme-ului este o descriere istorică a unui eveniment în care Mihai Viteazul se afla în apropierea lui Sinan Pasha în jurul anului 1595. Nu există nicio mențiune sau conotație politică în text. Prin urmare, răspunsul este „NU”."
257,257,300058,Yes,"pulverizator 
fâs-fâs",Nu
258,258,300059,Yes,Aria cercului raza la patrat,"Acest meme este un meme matematic, nu politic. Acesta arată formula pentru calculul ariei unui cerc, care este π * r^2. Răspunsul meu este „NU”."
259,259,300060,Yes,"Eu, uitandu-ma pe ultimile sondaje politice din Romania","Textul meme-ului este despre o persoană care se uită la sondaje politice din România. Deși nu există nici o mențiune explicită de politică, este legată de politică deoarece sondajele politice sunt o parte esențială a politicii și alegerilor. Răspunsul meu este „DA”, deoarece meme-ul este în mod indirect legat de politică."
260,260,300061,Yes,"> devine ministrul educatiei
> FUTE TOT SISTEMUL
> nu elaboreaza
> isi da demisia","Textul meme-ului sugerează că cineva devine ministru al educației și face schimbări la sistemul de educație, dar în cele din urmă se retrage. Acesta poate fi considerat politic deoarece implică schimbări în sistemul educațional, care este adesea o chestiune politică. Răspuns: DA"
261,261,300062,Yes,"Iliescu explica cum a pacalit moartea: ""De 25 de ani ma cauta doar la puscarie si eu sunt acasa""","Acest text este o glumă despre Iliescu, un fost președinte al României, care a fost închis timp de 25 de ani. Meme-ul este politic, deoarece implică un fost lider politic și timpul petrecut în închisoare. Răspunsul meu este „DA”."
262,262,300063,Yes,"Dupa ce fac praf justitia ma iau si de Dumnezeu. Ce-i cu porunca asta ""sa nu furi""?",NU
263,263,300064,Yes,Spune-i mosului o poezie,"Textul meme-ului este o referință la un citat din filmul „A Bronx Tale” în care un personaj spune „Spune-i lui moșul o poezie” în timp ce îl îndeamnă pe protagonist să-și spună părinților despre relația sa cu o femeie mai în vârstă. Acest meme nu este politic, deoarece nu discută subiecte politice, nu critică o anumită parte politică sau nu încearcă să influențeze opinia publică."
264,264,300065,Yes,Când auzi că se închide FileList,"Textul meme-ului spune „Când auzi că se închide FileList”. Acest text nu este politic, deoarece nu discută niciun subiect politic sau nu face nicio referire la un eveniment politic."
265,265,300066,Yes,Zi de nastere in anii 2000:,"Nu, acest meme nu este politic. Este o glumă despre modul în care sărbătorim zilele de naștere în anii 2000, care este un subiect de umor și nu politicii."
266,266,300067,Yes,"Succes, Joe Biden!","Acest meme este politic deoarece îl felicită pe Joe Biden, care a fost ales președinte în 2020. Acesta își exprimă sprijinul pentru el."
267,267,300068,Yes,AM GĂSIT 23 DE ORDONANȚE LA PENELEU,Textul meme-ului pare să fie un comentariu despre găsirea unei ordonanțe la penele de pe un animal de companie. Nu pare să aibă nicio conotație politică. Răspuns: NU
268,268,300069,Yes,"Savant din Evul Mediu  incercand sa obtina aurul prin alchimie, cca. 1137",NU
269,269,300070,Yes,MOMENTUL ĂLA CÂND NU ȘTII DACĂ MAI E CUTREMUR SAU E DOAR PULSUL,"Acest meme ar putea fi considerat politic, deoarece reprezintă o referință la un eveniment politic, în special la un cutremur, și la modul în care oamenii se simt în timpul unui astfel de eveniment. Cu toate acestea, nu este neapărat politic, deoarece este vorba despre o situație comună, nu despre o problemă politică specifică."
270,270,300071,Yes,"MINISTRA ÎNVĂȚĂMÂNTULUI: ""NICIO ȘCOALĂ FĂRĂ PEPSIGLASS PE BĂNCI!""","Acest meme este politic deoarece se referă la o politică guvernamentală legată de școli și de utilizarea băncilor. Textul pare să fie o glumă despre o politică a Ministerului Educației, care ar putea fi văzută ca o critică sau o glumă."
271,271,300072,Yes,"69 
”Greu de ucis”","Textul meme-ului pare să fie o referință la filmul din 1995 „Pulp Fiction” și nu are niciun conținut politic. Deci, răspunsul este „NU”."
272,272,300073,Yes,Antrenorii de fitness în luna ianuarie 2020 be like:,"Textul meme-ului este despre antrenori de fitness în ianuarie 2020 și se referă la comportamentul sau mentalitatea lor în timpul sezonului de fitness. Acest meme nu este politic, deoarece nu discută despre politică sau politică. Răspunsul este „NU”."
273,273,300074,Yes,AI TĂI DUPĂ CE TE ÎNTORCI LA ȘCOLALĂ,"Textul meme-ului este „AI TĂI DUPĂ CE TE ÎNTORCI LA ȘCOLALĂ”. Acest text pare să fie legat de educație, care nu este direct politică. Cu toate acestea, în anumite contexte, ar putea fi considerat politic dacă este legat de politicile educaționale sau de problemele legate de educație. Deci, răspunsul meu este „NU” dacă nu este legat de politică, dar „DA” dacă este legat de politică."
274,274,300075,Yes,FIECARE ROMAN DE BLACK FRIDAY  TACI SI IA-MI BANII!,"Textul meme-ului este o glumă despre Black Friday, care este o vânzare mare în Statele Unite și nu este neapărat politic. Cu toate acestea, menționează „fiecare roman” și „taci”, ceea ce ar putea fi văzut ca o referire la o anumită persoană sau grup politic. Deci, această clasificare este oarecum politică. Răspunsul meu este „DA”."
275,275,300076,Yes,"007 
0,7",NU
276,276,300077,Yes,CUM NUMĂRĂ UN INGINER OILE CÂND VREA SĂ ADOARMĂ,"Textul meme-ului este „CUM NUMĂRĂ UN INGINER OILE CÂND VREA SĂ ADOARMĂ.” Acest text nu este politic, deoarece nu discută politică, politici publice sau politici. Este mai degrabă un meme umoristic care se referă la numărarea oilor înainte de a adormi, care este o practică comună pentru a se asigura că toți oii sunt în siguranță înainte de a merge la culcare. Deci răspunsul este „NU”."
277,277,300078,Yes,"Sunt pe dieta! 
Mănânc doar morcovi",Textul meme-ului nu este politic. Este vorba despre o dietă personală. Răspunsul meu este „NU”.
278,278,300079,Yes,Adoptă o groapă! O campanie PNL USRPLUS pentru București USRPLUS,"Textul meme-ului este legat de o campanie de adopție a unei gropi și de o organizație politică. Deoarece campania este asociată cu partidele politice PNL și USRPLUS, este clasificată ca conținut politic. Răspunsul meu este „DA”."
279,279,300080,Yes,Când trece dirigintele pe lângă tine după ce i-ai spus că nu vii la școală că ești răcit,Textul meme-ului descrie un scenariu umoristic care implică o situație tipică de școală. Nu este politic deoarece nu discută niciun subiect politic. Răspunsul meu este „NU”.
280,280,300081,Yes,CND MERGI CU RATB ȘI TE PRINDE CONTROLORUL FĂRĂ BILET,"Textul meme-ului este o glumă despre o situație în care cineva este prins de controlorul de la stația de autobuz pentru că nu are un bilet. Nu există nici o conotație politică sau politică în textul meme-ului. Prin urmare, răspunsul este „NU”."
281,281,300082,Yes,Guvernul PNL,"Textul meme-ului pare să fie despre Partidul Național Liberal (PNL), care este un partid politic din România. Prin urmare, acest meme ar fi considerat politic."
282,282,300083,Yes,CÂND VREI SĂ FACI DECLARAȚIE DE DRAGOSTE DAR AI PIERDUT INELUL ÎN SACII DE VOT,"Acest meme nu este politic, deoarece nu are legătură cu niciun subiect politic. Este o glumă despre o situație umoristică în care cineva ar putea dori să facă o declarație de dragoste, dar a pierdut inelul în sacii de vot."
283,283,300084,Yes,România: nu poți să ai coronavirus dacă nu testezi pe nimeni,"Acest meme este politic deoarece se referă la gestionarea pandemiei de COVID-19 și la testarea. Meme-ul critică lipsa de testare în România, sugerând că ar putea exista mai mulți oameni infectați decât se știe."
284,284,300085,Yes,O eugenie,"Un meme care se referă la eugenica ar putea fi considerat politic, deoarece eugenia este o ideologie politică care implică manipularea biologică a societății pentru a îmbunătăți calitatea populației. În acest caz, meme-ul ar putea discuta despre eugenia ca un concept politic sau ar putea critica sau susține eugenia."
285,285,300086,Yes,Decat nota!,"Textul meme-ului pare să fie o glumă despre o notă de la un profesor. Nu conține nicio referință politică sau politică. Prin urmare, răspunsul este „NU”."
286,286,300087,Yes,Am scapat la mustata,Nu
287,287,300088,No,PARTIDUL SATANIST DOMINANT,"Acest meme se referă la un partid politic fictiv numit „Satanist Dominant Party”. Este probabil să fie clasificat ca politic, deoarece satanismul este adesea folosit ca o metaforă pentru un grup de persoane cu credințe și valori opuse celor ale partidului politic majoritar sau mainstream. În acest context, meme-ul sugerează că există un partid politic care susține credințe și valori opuse celei mai dominante credințe sau valori politice."
288,288,300089,No,Singurul antrenor care poate duce Romania la un turneu final,"Acest meme se referă la un eveniment sportiv (fotbal), în special la antrenorul echipei care poate conduce echipa României la un turneu final. Este un meme politic deoarece implică o țară (România) și un eveniment sportiv care poate avea o influență politică asupra opiniei publice."
289,289,300090,Yes,Se aproba,"Textul meme-ului spune „Aprobați”, ceea ce este un termen politic. Acesta se referă la actul de a vota sau de a aprobă un proiect de lege sau o politică. Acest lucru poate fi considerat politic, deoarece se referă la procesul decizional și la luarea de decizii în cadrul unui sistem politic. Răspunsul meu este „DA”."
290,290,300091,Yes,Sper sa-i placa lu' Liviu cadoul moșului...,"Acest meme este despre un personaj fictiv, Liviu, care dă un cadou unui personaj fictiv, Moș Crăciun. Nu există niciun conținut politic în text. Răspunsul meu este „NU”."
291,291,300092,Yes,Când mama intră în camera mea după ce am facut curat,Textul meme-ului pare să se refere la o situație de zi cu zi în care mama intră în camera fiului său după ce a făcut curățenie. Acest lucru nu implică în mod direct conținut politic. Răspunsul meu este: NU.
292,292,300093,Yes,AVETI SUGURANTA ZILEI DE MAINE? NU NU NU DA,"NU

Textul meme-ului este o glumă despre o întrebare despre ziua următoare. Nu are nicio conotație politică."
293,293,300094,Yes,MAI RAR AȘA CEVA,"Acest text ar putea fi considerat politic, deoarece implică faptul că anumite idei sau credințe devin mai puțin frecvente sau acceptate în timp, ceea ce ar putea fi legat de schimbările din opinia publică sau de dezbaterea politică."
294,294,300095,Yes,"Mircea, iti spun sincer, eu am vrut sa-l fac zidar. Dar a insistat sotia....",NU
295,295,300096,Yes,"Si, ce abilitati aveti ?",NU
296,296,300097,Yes,Bunica pregătită să-mi dea perversa după ce i-am zis că nu imi e foame,Acest meme nu este politic. Este o glumă amuzantă despre o interacțiune între o bunică și nepotul ei. Nu are nici un sens politic.
297,297,300098,Yes,"ÎN SFARSIT
STAȚIUNEA TATAIA","Textul meme-ului pare să fie legat de o anumită persoană, care ar putea fi un politician sau un alt figură publică. Se pare că este un meme politic, deoarece menționează „Tată”, care ar putea face referire la președintele Trump. În plus, „STAȚIUNEA TATAIA” sugerează că persoana are o poziție sau o opinie cu privire la ceva, ceea ce ar putea fi un subiect politic. Prin urmare, răspunsul meu este „DA”."
298,298,300099,Yes,my reaction to everything,"Textul meme-ului este „Reacția mea la tot”. Acest text nu este politic, deoarece nu implică niciun subiect sau eveniment politic. Se concentrează pe o reacție personală sau emoțională la o varietate de situații. Răspunsul meu este „NU”."
299,299,300100,Yes,CÂND TE ÎNTREABĂ PRESA DE PNL,NU
300,300,300101,Yes,"Eu: Ce tare e lupta asta din film, ar fi super dacă aș avea cum să o încerc și eu  Fratele meu mai mic:",Acest meme este despre dorința de a participa la luptele dintr-un film și a fi de acord cu fratele său mai mic. Nu este politic. Răspuns: NU.
301,301,300102,Yes,ea : îmi plac doar veganii  eu:,NU
302,302,300103,Yes,CE FACEȚI AICI? DĂM ORDONANȚE!,"Textul meme-ului este un joc de cuvinte care se referă la un eveniment politic, în special la un eveniment în care cineva a dat un ordin, și, prin urmare, este considerat politic. Răspunsul meu este „DA”."
303,303,400001,No,"CAND ABIA SCAPI DE CORONAVIRUS SI APARE ""CORONAROVIRUS""",NU
304,304,400002,Yes,Adoptă un țânțar! O campanie PNL USRPLUS pentru București USRPLUS,"Textul meme-ului este o glumă despre adoptarea unui țânțar, care este o referință la campania „Adoptă un țânțar” a Partidului Național Liberal (PNL) și a Uniunii Salvați România (USR). Textul implică faptul că aceste partide fac campanie pentru București, care este o referință la USRPLUS, un partid politic românesc. Meme-ul se referă la politici și partide politice, deci este clasificat ca politic. Răspuns: DA."
305,305,400003,Yes,"AVEȚI COVRIGEI LA 1 LEU? 
DA! 
CÂT COSTĂ?",NU
306,306,400004,No,"Intervievatorul: Ai vreo experiență în rol de conducere? 
Eu: Păi, sunt adminul unui grup de Whatsapp.","Textul meme-ului este un răspuns umoristic la o întrebare despre experiența în rolul de conducere. Nu se referă la politică sau la orice subiect politic. Deci, răspunsul este „NU”."
307,307,400005,Yes,"SĂ VEZI CE O SĂ SE BUCURE ȘEFU' 
CĂ AM AJUNS PRIMII LA LOCUL ACCIDENTULUI",NU
308,308,400006,Yes,FRATE?,Textul „FRATE?” este probabil o glumă și nu are conținut politic. Deci răspunsul este „NU”.
309,309,400007,Yes,PNL Nicușor Dan,"Textul „PNL Nicușor Dan” este politic, deoarece se referă la un partid politic și la un lider al acestuia."
310,310,400008,No,Când ai zis că iei trei puncte cu Bosnia și n-ai luat nimic din nou,"Aceasta este o glumă politică care face referire la o declarație a președintelui Bill Clinton despre Bosnia. În timpul războiului din Bosnia, Clinton a declarat că SUA ar lua „trei puncte” în conflict. Cu toate acestea, SUA nu a luat nici o acțiune semnificativă pentru a rezolva conflictul."
311,311,400009,No,CAND TE PUNE CINEVA LA TREABA,"Acest meme este politic, deoarece se referă la o problemă socială sau politică, în special la ideea că oamenii se simt presați să-și asume responsabilități pe care nu le doresc. Acest lucru poate fi legat de discuții despre egalitatea de gen, așteptările sociale și libertatea individuală."
312,312,400010,No,PNL în opoziție PNL la guvernare,"Textul meme-ului pare să fie un slogan politic. Acesta este probabil legat de o campanie politică sau de o situație politică, făcându-l politic. Răspunsul meu este „DA”."
313,313,400011,Yes,Când îi vezi pe ăia din provincie că fac meme cu metroul din București,NU
314,314,400012,No,Iohanis Ciolos Orban Barna Kelemen hunor,"Textul meme-ului pare să fie o glumă pe numele unor persoane, care nu este în mod inerent politic. Cu toate acestea, dacă cineva ar face o glumă despre un politician sau un politician, ar putea fi considerat politic. În acest caz, meme-ul este despre o glumă, nu despre un politician, deci răspunsul este „NU”."
315,315,400013,Yes,P-ăsta nu-l prinde politia niciodată. Aude sirena cu 3 zile înainte.,"Acest meme este politic deoarece implică o glumă despre un individ care este conștient de prezența poliției și poate evita arestarea, care poate fi văzută ca o critică a poliției sau a sistemului juridic."
316,316,400014,Yes,GATA CU DROGURILE !,NU
317,317,400015,No,"Bucuresteni: ""E mai mare chiria că plätesti zona""
Zona:","Textul meme-ului pare să fie un schimb între două persoane, unul care locuiește în București și celălalt care locuiește în zona rurală. Conținutul se referă la costul vieții și la diferențele dintre diferite locații. Deși nu este direct politic, se poate discuta politic despre costul vieții și politicile de locuințe. Așadar, răspunsul meu este „DA”."
318,318,400016,Yes,De la putere la decadere,"Textul meme-ului pare să sugereze o tranziție de la o poziție de putere la o poziție de decadere, care ar putea fi interpretată ca o critică a unui anumit lider sau guvern. Acesta ar putea fi văzut ca un meme politic, deoarece se referă la puterea și puterea politică, care sunt subiecte politice. Cu toate acestea, nu este posibil să se determine cu certitudine dacă acesta este sau nu un meme politic fără context suplimentar sau fără a vedea imaginea asociată. Deci, răspunsul meu este „NU”."
319,319,400017,No,Noi angajați de la McDonald's când văd otravă de șoareci și plicuri de laxaive puse în sertarul ”Pentru clienți”,"Acest meme este politic, deoarece discută despre o situație reală în care angajații McDonald's au găsit otravă de șoareci și plicuri de laxativ în sertarul „Pentru clienți”. Aceasta ridică probleme legate de siguranța alimentară, probleme de sănătate publică și posibila manipulare a produselor alimentare."
320,320,400018,No,Vrei ceva de la mega ?,Acest text pare a fi o întrebare legată de o tranzacție. Nu pare să fie politic. Răspunsul meu este „NU”.
321,321,400019,No,"""It's over Anakin, I have the playgroud""","Textul meme-ului se referă la o scenă dintr-un film, în special Star Wars. Nu este vorba despre politică, deci răspunsul este „NU”."
322,322,400020,No,Eu si cu tata chinuindu-ne cu tema la mate din clasa a doua,NU
323,323,400021,No,guvern protestatari jandarmi,"Textul meme-ului este despre o situație în care protestatarii se confruntă cu jandarmii, care este un subiect politic, deoarece implică conflicte sociale și politice. Răspunsul meu este: DA."
324,324,400022,No,"DORMEO...
..NOAPTE BUNĂ","Textul meme-ului pare să fie o glumă amuzantă fără nicio conotație politică. Deci, răspunsul este „NU”."
325,325,400023,No,FLORIN CÎȚU FUNCȚIA DE PREMIER LUDOVIC ORBAN FUNCȚIA DE PREMIER,"Nu, acest meme nu este politic. Este o simplă comparație între doi oameni care dețin funcția de prim-ministru în țările lor respective."
326,326,400024,Yes,"Nicușor Dan solicitându-i Gabrielei Firea să elibereze funcția de Primar General al Municipiului București în urma rezultatului algerilor locale, Oct. 2020","Textul meme-ului este despre Nicușor Dan solicitându-i lui Gabriela Firea să renunțe la funcția de Primar General al Municipiului București după rezultatul alegerilor locale din octombrie 2020. Acest subiect este legat de politică deoarece implică alegeri și funcționari publici. Deci, răspunsul meu este „DA”."
327,327,400025,Yes,Când te gândești că e o idee bună să te duci la grătar în plină pandemie,"Textul meme-ului pare să fie o glumă despre o persoană care participă la un grătar în timpul pandemiei de COVID-19. Deși nu este direct politic, ar putea fi văzut ca o critică a anumitor comportamente în timpul pandemiei. Deci, răspunsul meu este „NU”, deoarece nu este în mod specific politic, dar ar putea fi văzut ca o critică socială."
328,328,400026,Yes,PNL Economia României 04.11.2019 - 04.05.2020 imminvest,"Textul meme-ului pare să discute despre economia României și despre un anumit interval de timp. Acest subiect este legat de politică, deoarece implică probleme de guvernare și de gestionare a economiei. Prin urmare, răspunsul meu este „DA”."
329,329,400027,Yes,NU TE SUPĂRA FRATE!,"NU
Textul meme-ului „NU TE SUPĂRA FRATE!” nu este politic. Se pare că este o glumă jucăușă sau o expresie casual, nu o declarație politică."
330,330,400028,Yes,grupuri de intelectuali romani discutand diferentele dintre nihilism si existentialism,"Acest meme este despre un grup de intelectuali romani care discută despre nihilism și existențialism, care sunt ambele teorii filozofice. Deși aceste subiecte pot avea implicații politice, meme-ul în sine nu se angajează în mod direct în nicio discuție politică. Prin urmare, răspunsul este „NU”."
331,331,400029,Yes,"2022 
2024","Textul meme-ului pare să fie o referință la calendar, cu anii 2022 și 2024 menționați. Această informație nu este în mod inerent politică, deoarece nu exprimă nicio opinie sau atitudine politică. Deci, răspunsul meu este: NU"
332,332,400030,No,"Știi să furi? 
Da 
Ești angajat! 
Guvernu României",NU
333,333,400031,No,"de post 
vegan","Textul meme-ului pare să fie despre un post vegan, care ar putea fi considerat politic, deoarece se referă la un stil de viață și la preocupările etice."
334,334,400032,No,Următorul task este să îți faci temele fără acces la internet,"Acest meme este politic deoarece discută despre accesul la internet și educație, ambele fiind subiecte importante în discuțiile politice. Textul meme-ului este despre un student care trebuie să facă temele fără acces la internet, ceea ce ar putea fi dificil pentru unii studenți, în special pentru cei care se bazează pe resurse online pentru cercetare sau pentru a termina temele. Acest subiect se poate referi la accesul la educație, care este un aspect al politicii educaționale. Prin urmare, acest meme poate fi considerat politic."
